Code Domaine,Domaine,Code pays d?clarant (FAO),Pays d?clarants,Code pays partenaire (FAO),Pays partenaires,Code ?l?ment,?l?ment,Code Produit (FAO),Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"TM","Matrices du commerce d?taill?es","68","France","21","Br?sil","5610","Importations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","117","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","21","Br?sil","5610","Importations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","879","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","21","Br?sil","5622","Importations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","6983","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","21","Br?sil","5622","Importations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","8102","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","21","Br?sil","5622","Importations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","2451","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","21","Br?sil","5622","Importations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","114","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","21","Br?sil","5622","Importations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","265","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","21","Br?sil","5622","Importations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","1838","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","21","Br?sil","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","0","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","21","Br?sil","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","2","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","26","Brun?i Darussalam","5910","Exportations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","27","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","26","Brun?i Darussalam","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","26","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5610","Importations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","120","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5610","Importations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","204","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5610","Importations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","71","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5610","Importations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","89","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5610","Importations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","17","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5610","Importations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","178","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5622","Importations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","675","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5622","Importations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","1131","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5622","Importations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","400","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5622","Importations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","150","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5622","Importations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","92","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5622","Importations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","539","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","1926","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","3313","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","27","Bulgarie","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","2795","","Donn?e officielle"
